group_id,query,atc_code,label
3106,desv,S01AE05,0
3107,phenelzine,N06AF03,1
3107,phenelzine,A03BA01,0
3107,phenelzine,N05AX15,0
3107,phenelzine,N02AA07,0
3107,phenelzine,R03BA05,0
3108,phen,N06AF03,1
3108,phen,A10AB01,0
3108,phen,A11GA01,0
3108,phen,D06BB04,0
3108,phen,L01XE07,0
3109,nardil,N06AF03,1
3109,nardil,A02BC03,0
3109,nardil,V09XA01,0
3109,nardil,H03AA01,0
3109,nardil,N06DA03,0
3110,isocarboxazid,N06AF01,1
3110,isocarboxazid,H01AC01,0
3110,isocarboxazid,L04AA31,0
3110,isocarboxazid,J01GB05,0
3110,isocarboxazid,S01AD01,0
3111,isoc,N06AF01,1
3111,isoc,N01AH06,0
3111,isoc,D08AX02,0
3111,isoc,L01XX61,0
3111,isoc,N04BA01,0
3112,marpl,N06AF01,1
3112,marpl,N05CK01,0
3112,marpl,R01BA05,0
3112,marpl,J05AX16,0
3112,marpl,C08CA02,0
3113,trintellix,N06AX26,1
3113,trintellix,J05AB14,0
3113,trintellix,R03AA03,0
3113,trintellix,N03AX14,0
3113,trintellix,P01BC01,0
3114,trint,N06AX26,1
3114,trint,N07BA01,0
3114,trint,N06AB04,0
3114,trint,C01DA08,0
3114,trint,A10AB04,0
3115,vortioxetine,N06AX26,1
3115,vortioxetine,B01AC06,0
3115,vortioxetine,N04BC09,0
3115,vortioxetine,L01DC03,0
3115,vortioxetine,J01AX09,0
3116,luvo,N06AB08,1
3116,luvo,A10BX09,0
3116,luvo,J01XX06,0
3116,luvo,S01EE04,0
3116,luvo,N01AH01,0
3117,fluvo,N06AB08,1
3117,fluvo,H02AB01,0
3117,fluvo,A03FA03,0
3117,fluvo,S01AB04,0
3117,fluvo,D02AA01,0
3118,flvxm,N06AB08,1
3118,flvxm,V03AB06,0
3118,flvxm,L01BB05,0
3118,flvxm,V09XA01,0
3118,flvxm,H01BA04,0
3119,gadobutrol,V08CA08,1
3119,gadobutrol,V03AB05,0
3119,gadobutrol,G03GA01,0
3119,gadobutrol,P03AX01,0
3119,gadobutrol,D06BB04,0
3120,gadov,V08CA08,1
3120,gadov,P02CF01,0
3120,gadov,J05AF10,0
3120,gadov,L02BG04,0
3120,gadov,H01CB02,0
3121,gadob,V08CA08,1
3121,gadob,G04BA02,0
3121,gadob,N01BA05,0
3121,gadob,C01BB01,0
3121,gadob,L01AC01,0
3122,magne,V08CA01,1
3122,magne,L01XX05,0
3122,magne,C09CA03,0
3122,magne,A16AB04,0
3122,magne,C02AA04,0
3123,gadop,V08CA01,1
3123,gadop,P02AX01,0
3123,gadop,R06AE09,0
3123,gadop,C08DA01,0
3123,gadop,L03AB10,0
3124,magn,V08CA01,1
3124,magn,A12CB01,0
3124,magn,C02KX01,0
3124,magn,J06BB02,0
3124,magn,A06AD03,0
3125,i-131,V09XA01,1
3125,i-131,N03AX15,0
3125,i-131,A02AB01,0
3125,i-131,S01FA05,0
3125,i-131,C10AB05,0
3126,sodium iodide i-131,V09XA01,1
3126,sodium iodide i-131,M01AB08,0
3126,sodium iodide i-131,J06BB01,0
3126,sodium iodide i-131,L04AC01,0
3126,sodium iodide i-131,V03AX09,0
3127,sodi,V09XA01,1
3127,sodi,D02BA01,0
3127,sodi,A12CC07,0
3127,sodi,N02AA03,0
3127,sodi,V03AB33,0
3128,tech,V09CA02,1
3128,tech,N06AG02,0
3128,tech,J01MA01,0
3128,tech,B03AC09,0
3128,tech,J01DI02,0
3129,technetium tc-99m (dtpa),V09CA02,1
3129,technetium tc-99m (dtpa),H02AB06,0
3129,technetium tc-99m (dtpa),L01CD01,0
3129,technetium tc-99m (dtpa),A04AA02,0
3129,technetium tc-99m (dtpa),N05BA06,0
3130,tc-99,V09CA02,1
3130,tc-99,N02AB01,0
3130,tc-99,V03AE10,0
3130,tc-99,V08AB05,0
3130,tc-99,N07BB04,0
3131,tc-9,V09BA02,1
3131,tc-9,N06AA01,0
3131,tc-9,L04AA26,0
3131,tc-9,H02AB06,0
3131,tc-9,A10BX06,0
3132,technetium tc-99m (mdp),V09BA02,1
3132,technetium tc-99m (mdp),L03AB10,0
3132,technetium tc-99m (mdp),G03AD02,0
3132,technetium tc-99m (mdp),L01XE42,0
3132,technetium tc-99m (mdp),N04BX02,0
3133,tc-99m mdp,V09BA02,1
3133,tc-99m mdp,B01AE06,0
3133,tc-99m mdp,R03DX05,0
3133,tc-99m mdp,G03DA02,0
3133,tc-99m mdp,H01AA05,0
3134,cardiolite,V09GA01,1
3134,cardiolite,S01AD01,0
3134,cardiolite,J01MA01,0
3134,cardiolite,L04AX04,0
3134,cardiolite,L01XB01,0
3135,techn,V09GA01,1
3135,techn,L04AA34,0
3135,techn,L01DC01,0
3135,techn,N03AX15,0
3135,techn,L01DB07,0
3136,cardi,V09GA01,1
3136,cardi,R06AX17,0
3136,cardi,B02AA01,0
3136,cardi,L01DA01,0
3136,cardi,V03AX04,0
3137,thallium-201,V09HA01,1
3137,thallium-201,J05AH02,0
3137,thallium-201,R01BA02,0
3137,thallium-201,A07FA02,0
3137,thallium-201,D06BB10,0
3138,thallium tl-201 chloride,V09HA01,1
3138,thallium tl-201 chloride,J02AX05,0
3138,thallium tl-201 chloride,M01AC06,0
3138,thallium tl-201 chloride,J07AC03,0
3138,thallium tl-201 chloride,L01XE14,0
3139,thall,V09HA01,1
3139,thall,M01AB08,0
3139,thall,N03AF01,0
3139,thall,S02CA03,0
3139,thall,N07XX06,0
3140,f-18 fdg,V09IX01,1
3140,f-18 fdg,L04AA04,0
3140,f-18 fdg,A16AB03,0
3140,f-18 fdg,V03AX03,0
3140,f-18 fdg,M03AC11,0
3141,f-18,V09IX01,1
3141,f-18,N05CF02,0
3141,f-18,C02CA04,0
3141,f-18,V07AV,0
3141,f-18,M03BX08,0
3142,flude,V09IX01,1
3142,flude,C07AB02,0
3142,flude,M01AE03,0
3142,flude,V08AA03,0
3142,flude,C03DA04,0
3143,p-32,V10XX01,1
3143,p-32,N02AA05,0
3143,p-32,J01DB04,0
3143,p-32,A16AA01,0
3143,p-32,L02BB01,0
3144,sodium phosphate p-32,V10XX01,1
3144,sodium phosphate p-32,C01DA14,0
3144,sodium phosphate p-32,L01XE14,0
3144,sodium phosphate p-32,L01AC01,0
3144,sodium phosphate p-32,V03AB35,0
3145,sodiu,V10XX01,1
3145,sodiu,G03CA57,0
3145,sodiu,B01AC13,0
3145,sodiu,V03AE07,0
3145,sodiu,N01AB07,0
3146,meta,V10XX02,1
3146,meta,J05AH03,0
3146,meta,R03DX05,0
3146,meta,L03AX13,0
3146,meta,L04AX04,0
3147,stron,V10XX02,1
3147,stron,V09XA01,0
3147,stron,L01BC01,0
3147,stron,J05AP56,0
3147,stron,C02AA04,0
3148,strnt,V10XX02,1
3148,strnt,N02AB01,0
3148,strnt,J01CE08,0
3148,strnt,A12CX01,0
3148,strnt,V03AB35,0
3149,sm-1,V10XX03,1
3149,sm-1,N04BX01,0
3149,sm-1,H05BX02,0
3149,sm-1,A10BB12,0
3149,sm-1,A02AB01,0
3150,sm-153,V10XX03,1
3150,sm-153,A16AB02,0
3150,sm-153,B01AA01,0
3150,sm-153,V03AF04,0
3150,sm-153,A03BA01,0
3151,sama,V10XX03,1
3151,sama,C07AA03,0
3151,sama,H02AB07,0
3151,sama,C01BD06,0
3151,sama,J02AC05,0
3152,carbi,H03BB01,1
3152,carbi,N05CA04,0
3152,carbi,A06AG05,0
3152,carbi,B01AC05,0
3152,carbi,L01XE24,0
3153,carb,H03BB01,1
3153,carb,G03AC06,0
3153,carb,J07AL52,0
3153,carb,A12CB01,0
3153,carb,N03AX09,0
3154,crbmz,H03BB01,1
3154,crbmz,H05AA04,0
3154,crbmz,J07BK03,0
3154,crbmz,J01CE02,0
3154,crbmz,N06AF01,0
3155,lugol's solution,H03CA,1
3155,lugol's solution,N06DA03,0
3155,lugol's solution,D02AB02,0
3155,lugol's solution,N04AA05,0
3155,lugol's solution,A02AH01,0
3156,lugol,H03CA,1
3156,lugol,N02AF01,0
3156,lugol,J01DH03,0
3156,lugol,N02CC06,0
3156,lugol,N06AA21,0
3157,iodin,H03CA,1
3157,iodin,R03DX05,0
3157,iodin,P01AC01,0
3157,iodin,L04AB04,0
3157,iodin,J02AC04,0
3158,l-rnt,A05BA01,1
3158,l-rnt,J01EC01,0
3158,l-rnt,B01AC05,0
3158,l-rnt,L01AX04,0
3158,l-rnt,A04AA55,0
3159,l-ornithine l-aspartate (lola),A05BA01,1
3159,l-ornithine l-aspartate (lola),M01AB01,0
3159,l-ornithine l-aspartate (lola),J04AM06,0
3159,l-ornithine l-aspartate (lola),A14AB01,0
3159,l-ornithine l-aspartate (lola),B02AB03,0
3160,l-orn,A05BA01,1
3160,l-orn,V08AB04,0
3160,l-orn,H05AA04,0
3160,l-orn,B01AA03,0
3160,l-orn,N06AA09,0
3161,silymarin,A05BA03,1
3161,silymarin,J04AM06,0
3161,silymarin,J02AX05,0
3161,silymarin,N02CC04,0
3161,silymarin,R01AD12,0
3162,sil ymarin (milk thistle),A05BA03,1
3162,sil ymarin (milk thistle),J01CR05,0
3162,sil ymarin (milk thistle),J07AJ51,0
3162,sil ymarin (milk thistle),J05AP56,0
3162,sil ymarin (milk thistle),L01XK01,0
3163,sil y,A05BA03,1
3163,sil y,L04AC05,0
3163,sil y,L04AA45,0
3163,sil y,G03AD02,0
3163,sil y,V03AB38,0
3164,chenodiol (chenodeoxycholic acid),A05AA01,1
3164,chenodiol (chenodeoxycholic acid),A03FA01,0
3164,chenodiol (chenodeoxycholic acid),G04CA52,0
3164,chenodiol (chenodeoxycholic acid),N05CC01,0
3164,chenodiol (chenodeoxycholic acid),L01BA06,0
3165,chenodiol,A05AA01,1
3165,chenodiol,N07AA51,0
3165,chenodiol,L01BB06,0
3165,chenodiol,M01AH05,0
3165,chenodiol,J06BA02,0
3166,chndl,A05AA01,1
3166,chndl,J01GB05,0
3166,chndl,H01BB03,0
3166,chndl,D01AC08,0
3166,chndl,B05AA07,0
3167,thgnn,L01BB03,1
3167,thgnn,P02BA01,0
3167,thgnn,B03AC09,0
3167,thgnn,G02AB03,0
3167,thgnn,R01AD08,0
3168,thiog,L01BB03,1
3168,thiog,G04CA52,0
3168,thiog,J01GB06,0
3168,thiog,C10AX10,0
3168,thiog,L01XX07,0
3169,thioguanine (6-tg),L01BB03,1
3169,thioguanine (6-tg),J01MA07,0
3169,thioguanine (6-tg),N02AA01,0
3169,thioguanine (6-tg),N04BC05,0
3169,thioguanine (6-tg),J07AD01,0
3170,clfrb,L01BB06,1
3170,clfrb,N05BA12,0
3170,clfrb,C01CA08,0
3170,clfrb,V08AB04,0
3170,clfrb,J01MA07,0
3171,clofa,L01BB06,1
3171,clofa,L04AA39,0
3171,clofa,L01AD03,0
3171,clofa,C09CA01,0
3171,clofa,N02AA08,0
3172,clol,L01BB06,1
3172,clol,L01XX46,0
3172,clol,J01DI52,0
3172,clol,J05AG05,0
3172,clol,N06AX12,0
3173,nelar,L01BB07,1
3173,nelar,L01CD02,0
3173,nelar,V03AB35,0
3173,nelar,B01AF01,0
3173,nelar,G03CA57,0
3174,arran,L01BB07,1
3174,arran,A07DA02,0
3174,arran,A03AA07,0
3174,arran,M05BA04,0
3174,arran,L04AX07,0
3175,nelarabine,L01BB07,1
3175,nelarabine,M05BA04,0
3175,nelarabine,A16AX01,0
3175,nelarabine,R03AA05,0
3175,nelarabine,B02BD04,0
3176,vorax,V03AF06,1
3176,vorax,B01AE01,0
3176,vorax,L01XE36,0
3176,vorax,N06AA02,0
3176,vorax,P01BB51,0
3177,vora,V03AF06,1
3177,vora,L01BC01,0
3177,vora,N04BC05,0
3177,vora,N07AB01,0
3177,vora,R03AC12,0
3178,gluca,V03AF06,1
3178,gluca,J02AX06,0
3178,gluca,L01BC02,0
3178,gluca,A06AG04,0
3178,gluca,S01EC01,0
3179,caba,L01CD04,1
3179,caba,N07BC01,0
3179,caba,C01BB02,0
3179,caba,C01DA02,0
3179,caba,L04AA03,0
3180,cbztx,L01CD04,1
3180,cbztx,N06DA04,0
3180,cbztx,C01CA24,0
3180,cbztx,L04AC04,0
3180,cbztx,L01XE18,0
3181,jevt,L01CD04,1
3181,jevt,J01XA02,0
3181,jevt,R05DA09,0
3181,jevt,P01BA02,0
3181,jevt,J01FF01,0
3182,carfilzomib,L01XX46,1
3182,carfilzomib,J05AF04,0
3182,carfilzomib,C01AE01,0
3182,carfilzomib,H02AB03,0
3182,carfilzomib,G03DA02,0
3183,kyprolis,L01XX46,1
3183,kyprolis,R03AK06,0
3183,kyprolis,A02AH01,0
3183,kyprolis,A10BX09,0
3183,kyprolis,L04AA06,0
3184,kypr,L01XX46,1
3184,kypr,L01XC03,0
3184,kypr,M04AA03,0
3184,kypr,P02BA01,0
3184,kypr,B02BD03,0
3185,pomalidomide,L04AX06,1
3185,pomalidomide,B02BA01,0
3185,pomalidomide,C10AB05,0
3185,pomalidomide,C10AA02,0
3185,pomalidomide,L01BA01,0
3186,pegasys,L03AB11,1
3186,pegasys,G03AA07,0
3186,pegasys,A11HA02,0
3186,pegasys,L02BX02,0
3186,pegasys,J05AG05,0
3187,peg-,L03AB11,1
3187,peg-,J07BA02,0
3187,peg-,G03AD02,0
3187,peg-,N01BA01,0
3187,peg-,V03AB17,0
3188,pega,L03AB11,1
3188,pega,J05AE10,0
3188,pega,C09CA03,0
3188,pega,J04AB04,0
3188,pega,A12BA01,0
3189,neulasta,L03AA13,1
3189,neulasta,D07AC04,0
3189,neulasta,S01BA01,0
3189,neulasta,N02AX02,0
3189,neulasta,J01AA06,0
3190,neul,L03AA13,1
3190,neul,N01AB01,0
3190,neul,C08CA05,0
3190,neul,M03BB03,0
3190,neul,A11AA03,0
3191,pegf,L03AA13,1
3191,pegf,A10AE05,0
3191,pegf,A12AA02,0
3191,pegf,G02CB01,0
3191,pegf,J01AA12,0
3192,leuki,L03AA03,1
3192,leuki,A03AB08,0
3192,leuki,G03AD02,0
3192,leuki,V08AB04,0
3192,leuki,J07BF03,0
3193,tuon,L03AA03,1
3193,tuon,G03BA03,0
3193,tuon,G02AB01,0
3193,tuon,M01AE03,0
3193,tuon,N05AX12,0
3194,leuk,L03AA03,1
3194,leuk,J07BG01,0
3194,leuk,J05AF09,0
3194,leuk,N05BB01,0
3194,leuk,L01CB01,0
3195,mirc,B03XA03,1
3195,mirc,B02AB01,0
3195,mirc,A07BA01,0
3195,mirc,V03AB15,0
3195,mirc,N01AX10,0
3196,mircera,B03XA03,1
3196,mircera,J02AX06,0
3196,mircera,H01AC03,0
3196,mircera,L04AC16,0
3196,mircera,V08AB07,0
3197,metho,B03XA03,1
3197,metho,J05AF04,0
3197,metho,C08CA02,0
3197,metho,C01CA06,0
3197,metho,R03DX05,0
3198,ruxol,L01XE18,1
3198,ruxol,M04AC01,0
3198,ruxol,L01CA04,0
3198,ruxol,V08AB04,0
3198,ruxol,V09GA01,0
3199,jakaf,L01XE18,1
3199,jakaf,H01BA02,0
3199,jakaf,L01AD02,0
3199,jakaf,M01AB08,0
3199,jakaf,N06AX26,0
3200,jaka,L01XE18,1
3200,jaka,V03AB11,0
3200,jaka,P01AB02,0
3200,jaka,L02BB02,0
3200,jaka,H03BA02,0
3201,inrebic,L01XE44,1
3201,inrebic,N05AN01,0
3201,inrebic,L04AB02,0
3201,inrebic,C02AB01,0
3201,inrebic,C02DD01,0
3202,inreb,L01XE44,1
3202,inreb,A11HA05,0
3202,inreb,L01BB05,0
3202,inreb,J01FF02,0
3202,inreb,L01XE11,0
3203,palbociclib,L01XE44,1
3203,palbociclib,C05BA03,0
3203,palbociclib,N06AA04,0
3203,palbociclib,B02BD02,0
3203,palbociclib,N02AJ03,0
3204,xelj,L04AA29,1
3204,xelj,A10BH02,0
3204,xelj,N06AG02,0
3204,xelj,J01XB02,0
3204,xelj,L02AB01,0
3205,tofacitinib,L04AA29,1
3205,tofacitinib,L04AD01,0
3205,tofacitinib,A16AB10,0
3205,tofacitinib,B02BD02,0
3205,tofacitinib,J02AX05,0
3206,tfctn,L04AA29,1
3206,tfctn,J05AX06,0
3206,tfctn,B01AD02,0
3206,tfctn,N01AX10,0
3206,tfctn,M05BA04,0
3207,baricitinib,L04AA37,1
3207,baricitinib,A10BX04,0
3207,baricitinib,D05AX02,0
3207,baricitinib,L02BG01,0
3207,baricitinib,V03AE09,0
3208,olumiant,L04AA37,1
3208,olumiant,N05AB02,0
3208,olumiant,L01BC01,0
3208,olumiant,J05AP01,0
3208,olumiant,L04AX01,0
3209,brctn,L04AA37,1
3209,brctn,J05AH03,0
3209,brctn,B06AA04,0
3209,brctn,G03CA57,0
3209,brctn,J05AG03,0
3210,rinvoq,L04AA45,1
3210,rinvoq,D10AE51,0
3210,rinvoq,D07AC13,0
3210,rinvoq,R03DX09,0
3210,rinvoq,A12CE02,0
3211,rinv,L04AA45,1
3211,rinv,J05AX05,0
3211,rinv,C07AB02,0
3211,rinv,N05CD03,0
3211,rinv,S01EA05,0
3212,upadacitinib,L04AA45,1
3212,upadacitinib,C09AA03,0
3212,upadacitinib,B03XA02,0
3212,upadacitinib,N03AG01,0
3212,upadacitinib,C08CA05,0
3213,nknr,L04AC03,1
3213,nknr,M05BA06,0
3213,nknr,B02BX06,0
3213,nknr,V03AB06,0
3213,nknr,M01AB01,0
3214,kiner,L04AC03,1
3214,kiner,J01FA06,0
3214,kiner,N01BB01,0
3214,kiner,L02BB02,0
3214,kiner,A16AB02,0
3215,anak,L04AC03,1
3215,anak,L01XE37,0
3215,anak,R05FA02,0
3215,anak,B03AC06,0
3215,anak,L01CD01,0
3216,secu,L04AC10,1
3216,secu,H03BA02,0
3216,secu,L04AA29,0
3216,secu,C10AB05,0
3216,secu,G03XC01,0
3217,cose,L04AC10,1
3217,cose,J07AE01,0
3217,cose,S01GX09,0
3217,cose,A07EC02,0
3217,cose,L01BB06,0
3218,scknm,L04AC10,1
3218,scknm,J05AF02,0
3218,scknm,N01BB09,0
3218,scknm,M05BA03,0
3218,scknm,L01XC12,0
3219,stel,L04AC05,1
3219,stel,M03AC09,0
3219,stel,N06AA21,0
3219,stel,N07CA01,0
3219,stel,L01XE41,0
3220,ustekinumab,L04AC05,1
3220,ustekinumab,L01BC02,0
3220,ustekinumab,C10AX09,0
3220,ustekinumab,L01XX14,0
3220,ustekinumab,L02BA01,0
3221,ustek,L04AC05,1
3221,ustek,J01XD01,0
3221,ustek,C01CX08,0
3221,ustek,M04AA03,0
3221,ustek,A07AA09,0
3222,glmmb,L04AB06,1
3222,glmmb,H01AA02,0
3222,glmmb,D07AD01,0
3222,glmmb,N07XX06,0
3222,glmmb,L01AD02,0
3223,goli,L04AB06,1
3223,goli,L04AA45,0
3223,goli,N04BX01,0
3223,goli,J01AA07,0
3223,goli,L01XE41,0
3224,cert,L04AB05,1
3224,cert,V03AB38,0
3224,cert,N07AA03,0
3224,cert,R01AD07,0
3224,cert,J01AA08,0
3225,crtlz,L04AB05,1
3225,crtlz,M03BX01,0
3225,crtlz,J01XB01,0
3225,crtlz,A10BX02,0
3225,crtlz,N05AD08,0
3226,certolizumab pegol,L04AB05,1
3226,certolizumab pegol,N07AA02,0
3226,certolizumab pegol,J07AE01,0
3226,certolizumab pegol,J01AA12,0
3226,certolizumab pegol,J01EC01,0
3227,blmmb,L04AA26,1
3227,blmmb,N02AA05,0
3227,blmmb,A03AA07,0
3227,blmmb,J05AH02,0
3227,blmmb,N01AB01,0
3228,auba,L04AA26,1
3228,auba,B01AC23,0
3228,auba,L04AA31,0
3228,auba,D07AB02,0
3228,auba,L01DB06,0
3229,teri,L04AA26,1
3229,teri,B03AC09,0
3229,teri,V03AB14,0
3229,teri,J01CE01,0
3229,teri,A03AA07,0
3230,spnmd,L04AA38,1
3230,spnmd,L01BA01,0
3230,spnmd,A07EC02,0
3230,spnmd,J07BK01,0
3230,spnmd,J06BB16,0
3231,ocrel,L04AA38,1
3231,ocrel,J05AF13,0
3231,ocrel,S01EA05,0
3231,ocrel,S01AE07,0
3231,ocrel,P02BX06,0
3232,ocrev,L04AA38,1
3232,ocrev,N02AA07,0
3232,ocrev,N05AF01,0
3232,ocrev,V03AB31,0
3232,ocrev,L04AA34,0
3233,ofat,L04AA39,1
3233,ofat,V03AB20,0
3233,ofat,J06BB03,0
3233,ofat,V03AF02,0
3233,ofat,N01BA01,0
3234,opatasumab,L04AA39,1
3234,opatasumab,N05AB06,0
3234,opatasumab,S02AA03,0
3234,opatasumab,A07AA09,0
3234,opatasumab,J01AA12,0
3235,opata,L04AA39,1
3235,opata,C01BD06,0
3235,opata,S01AE07,0
3235,opata,J01DD04,0
3235,opata,L01XC11,0
3236,lmtzm,L04AA34,1
3236,lmtzm,V03AE09,0
3236,lmtzm,L04AC03,0
3236,lmtzm,L01XE15,0
3236,lmtzm,D06BB10,0
3237,campa,L04AA34,1
3237,campa,H01BA01,0
3237,campa,V03AB03,0
3237,campa,N06AX11,0
3237,campa,N05BA16,0
3238,tuon,L04AA34,1
3238,tuon,D10AD03,0
3238,tuon,L01XE01,0
3238,tuon,J01EC01,0
3238,tuon,C03AA03,0
3239,tuon,J01DH03,1
3239,tuon,J02AC02,0
3239,tuon,N02AA05,0
3239,tuon,G03AC08,0
3239,tuon,A07DA02,0
3240,rtpnm,J01DH03,1
3240,rtpnm,L01BA06,0
3240,rtpnm,H02AB01,0
3240,rtpnm,J01AA07,0
3240,rtpnm,J07AP03,0
3241,ertap,J01DH03,1
3241,ertap,H01AC03,0
3241,ertap,S01BC05,0
3241,ertap,J05AB14,0
3241,ertap,N07BB01,0
3242,tdzld,J01XX11,1
3242,tdzld,R03AC03,0
3242,tdzld,B02BX06,0
3242,tdzld,G03XC01,0
3242,tdzld,J05AE08,0
3243,tediz,J01XX11,1
3243,tediz,V03AB38,0
3243,tediz,H01AC01,0
3243,tediz,B02AB01,0
3243,tediz,N02AB01,0
3244,tedi,J01XX11,1
3244,tedi,B05XA07,0
3244,tedi,D10AF02,0
3244,tedi,A03AB02,0
3244,tedi,A10BJ01,0
3245,dlbvn,J01XA04,1
3245,dlbvn,J07AH08,0
3245,dlbvn,J05AB01,0
3245,dlbvn,D01BA02,0
3245,dlbvn,C07AB03,0
3246,dalv,J01XA04,1
3246,dalv,N01AH02,0
3246,dalv,C01DG01,0
3246,dalv,S01FA05,0
3246,dalv,V03AB06,0
3247,dalvance,J01XA04,1
3247,dalvance,G02AB03,0
3247,dalvance,N06DA03,0
3247,dalvance,L03AB05,0
3247,dalvance,J01MB02,0
3248,orba,J01XA05,1
3248,orba,J01DC02,0
3248,orba,N06AB06,0
3248,orba,J07BK01,0
3248,orba,P01BB01,0
3249,orita,J01XA05,1
3249,orita,C09AA01,0
3249,orita,A07DA02,0
3249,orita,N05AX12,0
3249,orita,D10AF02,0
3250,orit,J01XA05,1
3250,orit,L02AE05,0
3250,orit,L01BA06,0
3250,orit,J05AF13,0
3250,orit,L01AX07,0
3251,tela,J01XA03,1
3251,tela,J01DA23,0
3251,tela,J07AL01,0
3251,tela,N04BA02,0
3251,tela,A06AB02,0
3252,tlvnc,J01XA03,1
3252,tlvnc,J01XB01,0
3252,tlvnc,G03DA02,0
3252,tlvnc,B03XA01,0
3252,tlvnc,A12AA02,0
3253,telav,J01XA03,1
3253,telav,J01CF04,0
3253,telav,L04AC01,0
3253,telav,A10BH01,0
3253,telav,R06AX13,0
3254,ceftaroline,J01DI02,1
3254,ceftaroline,J01DA13,0
3254,ceftaroline,D10AD01,0
3254,ceftaroline,B02BD04,0
3254,ceftaroline,J01MA01,0
3255,tuon,J01DI02,1
3255,tuon,L04AA26,0
3255,tuon,J01XD01,0
3255,tuon,J05AG01,0
3255,tuon,B03AC09,0
3256,cefta,J01DI02,1
3256,cefta,N06AX11,0
3256,cefta,N02AF02,0
3256,cefta,N02CD03,0
3256,cefta,D02AB02,0
3257,zerbaxa,J01DI54,1
3257,zerbaxa,M01AC01,0
3257,zerbaxa,L01AD01,0
3257,zerbaxa,B03AX05,0
3257,zerbaxa,C02AA04,0
3258,ceft,J01DI54,1
3258,ceft,A11CC04,0
3258,ceft,A06AD03,0
3258,ceft,N03AX16,0
3258,ceft,G04CA02,0
3259,zerba,J01DI54,1
3259,zerba,C07AA07,0
3259,zerba,D10AX03,0
3259,zerba,L01DA02,0
3259,zerba,V03AE03,0
3260,avycaz,J01DI52,1
3260,avycaz,J05AB09,0
3260,avycaz,V03A,0
3260,avycaz,J01CF02,0
3260,avycaz,B05AA02,0
3261,avyca,J01DI52,1
3261,avyca,P01BF01,0
3261,avyca,N05BA16,0
3261,avyca,N07XX02,0
3261,avyca,V03AE09,0
3262,avyc,J01DI52,1
3262,avyc,N02CC02,0
3262,avyc,H01AA02,0
3262,avyc,N06AF04,0
3262,avyc,H02AA01,0
3263,dela,J04AK06,1
3263,dela,C05BB02,0
3263,dela,G04BE03,0
3263,dela,M01AE03,0
3263,dela,R06AE09,0
3264,delt,J04AK06,1
3264,delt,C01DA08,0
3264,delt,A10AD01,0
3264,delt,N05CF01,0
3264,delt,N02CX02,0
3265,delamanid,J04AK06,1
3265,delamanid,L03AA13,0
3265,delamanid,B03AC07,0
3265,delamanid,L02BG06,0
3265,delamanid,L01XE22,0
3266,bedac,J04AK05,1
3266,bedac,N05AN01,0
3266,bedac,B01AC30,0
3266,bedac,L04AA33,0
3266,bedac,L03AA03,0
3267,sirtu,J04AK05,1
3267,sirtu,C10AX,0
3267,sirtu,N05AE03,0
3267,sirtu,P01AA01,0
3267,sirtu,D06AX05,0
3268,bdcln,J04AK05,1
3268,bdcln,L01XC08,0
3268,bdcln,A10BJ01,0
3268,bdcln,H01BA02,0
3268,bdcln,N05AE04,0
3269,nitazoxanide (hon dich),P01AX11,1
3269,nitazoxanide (hon dich),C07AB03,0
3269,nitazoxanide (hon dich),R07AX02,0
3269,nitazoxanide (hon dich),H03AA03,0
3269,nitazoxanide (hon dich),J06BB08,0
3270,nitaz,P01AX11,1
3270,nitaz,A03FA02,0
3270,nitaz,J01DI02,0
3270,nitaz,J05AB12,0
3270,nitaz,C01BA02,0
3271,nita,P01AX11,1
3271,nita,J01DH03,0
3271,nita,V03AC01,0
3271,nita,V03AB25,0
3271,nita,C03CA02,0
3272,huma,P01AA01,1
3272,huma,C07AA06,0
3272,huma,C04AB01,0
3272,huma,A02BC05,0
3272,huma,H02AA02,0
3273,humatin,P01AA01,1
3273,humatin,A07AA01,0
3273,humatin,R05CB01,0
3273,humatin,A10BB02,0
3273,humatin,R03BA05,0
3274,parom,P01AA01,1
3274,parom,L01XC13,0
3274,parom,B05XA07,0
3274,parom,J06AA03,0
3274,parom,A10AE04,0
3275,atra,P01BB51,1
3275,atra,L01XC03,0
3275,atra,J01DE01,0
3275,atra,N03AG01,0
3275,atra,N07BB51,0
3276,atraq,P01BB51,1
3276,atraq,P01BC01,0
3276,atraq,N06DA02,0
3276,atraq,N06AX25,0
3276,atraq,L04AA41,0
3277,atova,P01BB51,1
3277,atova,L01XB01,0
3277,atova,L04AA16,0
3277,atova,C01BC03,0
3277,atova,L01XA02,0
3278,arte,P01AE05,1
3278,arte,V08AB04,0
3278,arte,C01DA02,0
3278,arte,L01AX03,0
3278,arte,V03AB26,0
3279,rtsnt,P01AE05,1
3279,rtsnt,N02CC04,0
3279,rtsnt,R06AE07,0
3279,rtsnt,J05AG01,0
3279,rtsnt,B02BX06,0
3280,artesunate,P01AE05,1
3280,artesunate,B03BA03,0
3280,artesunate,R05DA04,0
3280,artesunate,B05XA03,0
3280,artesunate,J07BB02,0
3281,iodoquinol,P01AA03,1
3281,iodoquinol,P01BB51,0
3281,iodoquinol,L04AE01,0
3281,iodoquinol,H01CB02,0
3281,iodoquinol,B05XA04,0
