group_id,query,atc_code,label
10884,tptcn,H02AB02,0
10884,tptcn,N05AB02,0
10884,tptcn,A10BH03,0
10884,tptcn,J01XA01,0
10884,tptcn,N06AB08,0
10884,tptcn,C09AA01,0
10885,topotecan,L01XX17,1
10885,topotecan,J01DI02,0
10885,topotecan,D10AE51,0
10885,topotecan,C09AA06,0
10885,topotecan,J01MB04,0
10885,topotecan,L01XE06,0
10885,topotecan,L01XX61,0
10885,topotecan,N05AL01,0
10885,topotecan,A12CC02,0
10886,hycamtin,L01XX17,1
10886,hycamtin,G03GA08,0
10886,hycamtin,C01EB03,0
10886,hycamtin,J04AK06,0
10886,hycamtin,J02AB02,0
10886,hycamtin,J01CF02,0
10886,hycamtin,L01AA02,0
10886,hycamtin,A10BX04,0
10886,hycamtin,V03AB06,0
10887,hyca,L01XX17,1
10887,hyca,H01BA04,0
10887,hyca,L01XE44,0
10887,hyca,A10BA02,0
10887,hyca,A02BA02,0
10887,hyca,S01EC01,0
10887,hyca,L02BG03,0
10887,hyca,B02BD08,0
10887,hyca,S01AX19,0
10888,topot,L01XX17,1
10888,topot,C02KX02,0
10888,topot,B05XA04,0
10888,topot,M04AA03,0
10888,topot,V09BA02,0
10888,topot,B03XA01,0
10888,topot,R03AC03,0
10888,topot,A10BX02,0
10888,topot,J01AA08,0
10889,carfi,L01XX44,1
10889,carfi,B01AD04,0
10889,carfi,D05BB01,0
10889,carfi,V03AC01,0
10889,carfi,A07EC01,0
10889,carfi,M01AX05,0
10889,carfi,N05AH03,0
10889,carfi,R03DX10,0
10889,carfi,N02AD01,0
10890,crflz,L01XX44,1
10890,crflz,A05AA01,0
10890,crflz,A07DA03,0
10890,crflz,A10BX02,0
10890,crflz,L01XE14,0
10890,crflz,L01XC12,0
10890,crflz,L01XC19,0
10890,crflz,N04AA01,0
10890,crflz,J01CF04,0
10891,kyprolis,L01XX44,1
10891,kyprolis,J01MA07,0
10891,kyprolis,N01AX10,0
10891,kyprolis,H05AA02,0
10891,kyprolis,J01CF06,0
10891,kyprolis,B03AA07,0
10891,kyprolis,L01DB02,0
10891,kyprolis,J01XX11,0
10891,kyprolis,J04AB02,0
10892,carf,L01XX44,1
10892,carf,P01BB01,0
10892,carf,V10XX03,0
10892,carf,J06BB05,0
10892,carf,D01AE13,0
10892,carf,G03GB02,0
10892,carf,A03FA03,0
10892,carf,L04AC05,0
10892,carf,L01XE08,0
10893,carfilzomib,L01XX44,1
10893,carfilzomib,N05AE05,0
10893,carfilzomib,N06AX16,0
10893,carfilzomib,J01MA16,0
10893,carfilzomib,A03AD02,0
10893,carfilzomib,L01CA02,0
10893,carfilzomib,L01BC08,0
10893,carfilzomib,N05AH04,0
10893,carfilzomib,N04AA01,0
10894,crfl,L01XX44,1
10894,crfl,S01CA01,0
10894,crfl,L03AA03,0
10894,crfl,A04AA01,0
10894,crfl,D01AE12,0
10894,crfl,A11GA01,0
10894,crfl,S01GX09,0
10894,crfl,J01DA08,0
10894,crfl,P01BA02,0
10895,kypro,L01XX44,1
10895,kypro,D06BA01,0
10895,kypro,N05CH02,0
10895,kypro,N01BA01,0
10895,kypro,A12CC02,0
10895,kypro,L01XA02,0
10895,kypro,B05AA01,0
10895,kypro,R03DA05,0
10895,kypro,D05AX52,0
10896,kypr,L01XX44,1
10896,kypr,C02KX01,0
10896,kypr,N03AA03,0
10896,kypr,N06AA01,0
10896,kypr,A03AB08,0
10896,kypr,J05AR01,0
10896,kypr,J02AC05,0
10896,kypr,J07AH02,0
10896,kypr,A06AH01,0
10897,ninla,L01XX55,1
10897,ninla,D07AC01,0
10897,ninla,J07AP03,0
10897,ninla,J01DB01,0
10897,ninla,N05AF05,0
10897,ninla,R01AA05,0
10897,ninla,J07BC02,0
10897,ninla,C07AB12,0
10897,ninla,A14AB01,0
10898,ixazomib 2.3,L01XX55,1
10898,ixazomib 2.3,G03GA08,0
10898,ixazomib 2.3,D01AE12,0
10898,ixazomib 2.3,H01AA05,0
10898,ixazomib 2.3,C01BB02,0
10898,ixazomib 2.3,A11HA03,0
10898,ixazomib 2.3,A03BA01,0
10898,ixazomib 2.3,L01BB06,0
10898,ixazomib 2.3,N06AB04,0
10899,ninlaro,L01XX55,1
10899,ninlaro,N06CA01,0
10899,ninlaro,A11AB,0
10899,ninlaro,G03AC03,0
10899,ninlaro,N06DA03,0
10899,ninlaro,R01AD03,0
10899,ninlaro,N06AX23,0
10899,ninlaro,G03GA08,0
10899,ninlaro,A11CC03,0
10900,ixaz,L01XX55,1
10900,ixaz,R03AA15,0
10900,ixaz,C09AA01,0
10900,ixaz,J05AE08,0
10900,ixaz,C01DA08,0
10900,ixaz,A12CX,0
10900,ixaz,V03AB16,0
10900,ixaz,A07EA06,0
10900,ixaz,R06AX26,0
10901,ixaz 2.3,L01XX55,1
10901,ixaz 2.3,N03AA02,0
10901,ixaz 2.3,C08CA02,0
10901,ixaz 2.3,L01XC22,0
10901,ixaz 2.3,L01XE16,0
10901,ixaz 2.3,L04AB02,0
10901,ixaz 2.3,B03BA03,0
10901,ixaz 2.3,D08AX02,0
10901,ixaz 2.3,M03AX02,0
10902,ninl 2.3mg,L01XX55,1
10902,ninl 2.3mg,A11AA03,0
10902,ninl 2.3mg,N02CC03,0
10902,ninl 2.3mg,L01XC14,0
10902,ninl 2.3mg,N05BA16,0
10902,ninl 2.3mg,N02AA03,0
10902,ninl 2.3mg,L04AB04,0
10902,ninl 2.3mg,C03DB01,0
10902,ninl 2.3mg,A10BX09,0
10903,xzmb,L01XX55,1
10903,xzmb,J05AX08,0
10903,xzmb,D03AX03,0
10903,xzmb,D01AA08,0
10903,xzmb,J01EE01,0
10903,xzmb,L04AB06,0
10903,xzmb,L04AH02,0
10903,xzmb,R03DA05,0
10903,xzmb,C01DX51,0
10904,ixazomib 2.3mg,L01XX55,1
10904,ixazomib 2.3mg,N05BA04,0
10904,ixazomib 2.3mg,L01CB01,0
10904,ixazomib 2.3mg,A08AB01,0
10904,ixazomib 2.3mg,V03AB06,0
10904,ixazomib 2.3mg,N05AD08,0
10904,ixazomib 2.3mg,R03BB01,0
10904,ixazomib 2.3mg,L04AF07,0
10904,ixazomib 2.3mg,N07XX06,0
10905,ninlaro 2.3mg,L01XX55,1
10905,ninlaro 2.3mg,V03AE03,0
10905,ninlaro 2.3mg,L01XC02,0
10905,ninlaro 2.3mg,N02CX03,0
10905,ninlaro 2.3mg,A04AA55,0
10905,ninlaro 2.3mg,N01BB04,0
10905,ninlaro 2.3mg,L04AA34,0
10905,ninlaro 2.3mg,V09CA02,0
10905,ninlaro 2.3mg,J01CE08,0
10906,ixazo,L01XX55,1
10906,ixazo,N02CD03,0
10906,ixazo,L01XE10,0
10906,ixazo,M04AB01,0
10906,ixazo,G03AC08,0
10906,ixazo,L04AC07,0
10906,ixazo,R05CB06,0
10906,ixazo,V03AB23,0
10906,ixazo,B01AB04,0
10907,tuong,L01XE10,1
10907,tuong,M03AC02,0
10907,tuong,A12CC07,0
10907,tuong,L01XX27,0
10907,tuong,A10BK01,0
10907,tuong,M03BC01,0
10907,tuong,V03AE01,0
10907,tuong,L01AA06,0
10907,tuong,A10BB03,0
10908,ever,L01XE10,1
10908,ever,J07BG01,0
10908,ever,N04BA02,0
10908,ever,C01CX08,0
10908,ever,J06BB04,0
10908,ever,L01XE09,0
10908,ever,N01BC01,0
10908,ever,M04AC01,0
10908,ever,J07BB03,0
10909,tuong tu everolimus (lo 29),L01XE10,1
10909,tuong tu everolimus (lo 29),N02AJ13,0
10909,tuong tu everolimus (lo 29),N01AF03,0
10909,tuong tu everolimus (lo 29),N05BA06,0
10909,tuong tu everolimus (lo 29),N03AD01,0
10909,tuong tu everolimus (lo 29),L04AA41,0
10909,tuong tu everolimus (lo 29),V03AB05,0
10909,tuong tu everolimus (lo 29),L03AA02,0
10909,tuong tu everolimus (lo 29),C02DD01,0
10910,tuon,L01XE10,1
10910,tuon,C01EB03,0
10910,tuon,P01BA01,0
10910,tuon,C03AA03,0
10910,tuon,C01AA05,0
10910,tuon,J01DH04,0
10910,tuon,L01BA06,0
10910,tuon,J02AB02,0
10910,tuon,N05AE01,0
10911,everolimus (ung thu),L01XE10,1
10911,everolimus (ung thu),P02DA01,0
10911,everolimus (ung thu),N02AA08,0
10911,everolimus (ung thu),C01DA02,0
10911,everolimus (ung thu),M03AX02,0
10911,everolimus (ung thu),A10AE04,0
10911,everolimus (ung thu),N02CA02,0
10911,everolimus (ung thu),V09FX01,0
10911,everolimus (ung thu),C01CA03,0
10912,vrlm,L01XE10,1
10912,vrlm,S01EC07,0
10912,vrlm,A08AB01,0
10912,vrlm,A11CC03,0
10912,vrlm,N06AB04,0
10912,vrlm,L01AC01,0
10912,vrlm,B05XA07,0
10912,vrlm,L01XE01,0
10912,vrlm,D02AB02,0
10913,evero,L01XE10,1
10913,evero,R06AX02,0
10913,evero,L01XE36,0
10913,evero,J01AA08,0
10913,evero,L01XE29,0
10913,evero,L04AA13,0
10913,evero,R03AC12,0
10913,evero,N05CF04,0
10913,evero,V03AB04,0
10914,vrlms,L01XE10,1
10914,vrlms,L04AB01,0
10914,vrlms,A11HA01,0
10914,vrlms,N01BB52,0
10914,vrlms,M04AB01,0
10914,vrlms,C01BD04,0
10914,vrlms,M01AE01,0
10914,vrlms,J05AF13,0
10914,vrlms,L01XX19,0
10915,toris,L01XE09,1
10915,toris,J04BA01,0
10915,toris,C07AA07,0
10915,toris,A10BB03,0
10915,toris,C08CA08,0
10915,toris,B03XA03,0
10915,toris,V03AX03,0
10915,toris,V09CA02,0
10915,toris,J01DC02,0
10916,tems,L01XE09,1
10916,tems,J06AA02,0
10916,tems,D08AG01,0
10916,tems,P01AA01,0
10916,tems,G03AA12,0
10916,tems,J02AC03,0
10916,tems,N04BA01,0
10916,tems,A11CC06,0
10916,tems,L01AA03,0
10917,tmsr,L01XE09,1
10917,tmsr,H03AA02,0
10917,tmsr,L03AX05,0
10917,tmsr,V03AC02,0
10917,tmsr,J01CF02,0
10917,tmsr,D01AE04,0
10917,tmsr,B05XA03,0
10917,tmsr,L03AB10,0
10917,tmsr,N02AA08,0
10918,temsi,L01XE09,1
10918,temsi,V03AX09,0
10918,temsi,M03AC03,0
10918,temsi,N04BC05,0
10918,temsi,J05AF06,0
10918,temsi,A06AD01,0
10918,temsi,B05BC01,0
10918,temsi,N06AX16,0
10918,temsi,J05AR01,0
10919,tori,L01XE09,1
10919,tori,J02AC03,0
10919,tori,G04BD07,0
10919,tori,B02BD02,0
10919,tori,C04AB01,0
10919,tori,J07AJ02,0
10919,tori,B01AD02,0
10919,tori,J01DC02,0
10919,tori,M01CB02,0
10920,temsirolimus,L01XE09,1
10920,temsirolimus,A03FA01,0
10920,temsirolimus,A02BC03,0
10920,temsirolimus,N05AN01,0
10920,temsirolimus,A02BA02,0
10920,temsirolimus,L01AB01,0
10920,temsirolimus,L01XC08,0
10920,temsirolimus,J04AK02,0
10920,temsirolimus,S01AX19,0
10921,tmsrl,L01XE09,1
10921,tmsrl,J05AF02,0
10921,tmsrl,C02DA01,0
10921,tmsrl,A10AE05,0
10921,tmsrl,P01AB02,0
10921,tmsrl,H03BX01,0
10921,tmsrl,A10BX06,0
10921,tmsrl,V03AB39,0
10921,tmsrl,J01XX01,0
10922,torisel,L01XE09,1
10922,torisel,V03AX08,0
10922,torisel,N01AF03,0
10922,torisel,H05BA01,0
10922,torisel,V03AB04,0
10922,torisel,V03AB20,0
10922,torisel,J01FF02,0
10922,torisel,C03DA04,0
10922,torisel,C09CA04,0
10923,sunit,L01XE04,1
10923,sunit,L04AC03,0
10923,sunit,L01CB02,0
10923,sunit,L01BB05,0
10923,sunit,L01XC14,0
10923,sunit,D06AX07,0
10923,sunit,V08AB02,0
10923,sunit,S01AE05,0
10923,sunit,L04AC08,0
10924,suni,L01XE04,1
10924,suni,N02CC07,0
10924,suni,J07AJ02,0
10924,suni,B03AB11,0
10924,suni,J07BF03,0
10924,suni,N07BB01,0
10924,suni,J01XA02,0
10924,suni,J05AP01,0
10924,suni,L02BB02,0
10925,sntn,L01XE04,1
10925,sntn,L02BG06,0
10925,sntn,B01AE05,0
10925,sntn,N04BX01,0
10925,sntn,M04AA03,0
10925,sntn,N01AX07,0
10925,sntn,R01AA05,0
10925,sntn,L01XC06,0
10925,sntn,N02CC03,0
10926,sute,L01XE04,1
10926,sute,M03AB01,0
10926,sute,C09AA02,0
10926,sute,C09CA07,0
10926,sute,L03AB05,0
10926,sute,N04BX02,0
10926,sute,A08AB01,0
10926,sute,N06AX21,0
10926,sute,N01AF03,0
10927,sntnb,L01XE04,1
10927,sntnb,B03AC09,0
10927,sntnb,S01AD01,0
10927,sntnb,M01AX01,0
10927,sntnb,M03AC09,0
10927,sntnb,N04AA01,0
10927,sntnb,M01AB08,0
10927,sntnb,L04AC07,0
10927,sntnb,N06AX11,0
10928,suten,L01XE04,1
10928,suten,H03BB02,0
10928,suten,B02AA01,0
10928,suten,L01DC01,0
10928,suten,V08CA08,0
10928,suten,L04AC05,0
10928,suten,A12AA07,0
10928,suten,C09CA04,0
10928,suten,C08DB01,0
10929,sunitinib,L01XE04,1
10929,sunitinib,L01XC11,0
10929,sunitinib,J05AX05,0
10929,sunitinib,M01AE02,0
10929,sunitinib,P01BD01,0
10929,sunitinib,V06DC01,0
10929,sunitinib,R03DX05,0
10929,sunitinib,J01AA06,0
10929,sunitinib,A10AB01,0
10930,sutent,L01XE04,1
10930,sutent,L01XE03,0
10930,sutent,A12CC02,0
10930,sutent,V08AB07,0
10930,sutent,R05CA02,0
10930,sutent,C03DA01,0
10930,sutent,C01EB10,0
10930,sutent,L01XE32,0
10930,sutent,J01DF01,0
10931,srfnb,L01XE05,1
10931,srfnb,A10BB03,0
10931,srfnb,L01XE44,0
10931,srfnb,L04AA41,0
10931,srfnb,L04AA37,0
10931,srfnb,G04BE01,0
10931,srfnb,L04AX01,0
10931,srfnb,A02BA01,0
10931,srfnb,C01DX51,0
10932,srfn,L01XE05,1
10932,srfn,L04AC14,0
10932,srfn,V09IX01,0
10932,srfn,L02BG01,0
10932,srfn,L01XE41,0
10932,srfn,A02BA01,0
10932,srfn,J01CE08,0
10932,srfn,N05CC01,0
10932,srfn,M03AC11,0
10933,sorafenib,L01XE05,1
10933,sorafenib,L01XC12,0
10933,sorafenib,J01GB06,0
10933,sorafenib,J05AE08,0
10933,sorafenib,G03AA07,0
10933,sorafenib,J05AG05,0
10933,sorafenib,G04BD07,0
10933,sorafenib,A06AA02,0
10933,sorafenib,H01BB01,0
10934,nexa,L01XE05,1
10934,nexa,N06DA03,0
10934,nexa,N02CA02,0
10934,nexa,R03AK06,0
10934,nexa,B01AD02,0
10934,nexa,S01BA01,0
10934,nexa,J01CR05,0
10934,nexa,V03AC02,0
10934,nexa,N06AF01,0
10935,nexav,L01XE05,1
10935,nexav,D06BB01,0
10935,nexav,N06BX12,0
10935,nexav,A10BH02,0
10935,nexav,A07FA02,0
10935,nexav,L01XE41,0
10935,nexav,P03AC04,0
10935,nexav,H01AA02,0
10935,nexav,A10BB02,0
10936,soraf,L01XE05,1
10936,soraf,L01AD03,0
10936,soraf,N02CD03,0
10936,soraf,M03BX08,0
10936,soraf,R03AK06,0
10936,soraf,B05XA07,0
10936,soraf,G03AA14,0
10936,soraf,J04AK05,0
10936,soraf,R03DX10,0
10937,nexavar,L01XE05,1
10937,nexavar,L01XX32,0
10937,nexavar,L01BB04,0
10937,nexavar,A05AA01,0
10937,nexavar,N05CJ02,0
10937,nexavar,C07AA05,0
10937,nexavar,N03AG01,0
10937,nexavar,A10AB01,0
10937,nexavar,R06AE07,0
10938,sora,L01XE05,1
10938,sora,L02AE04,0
10938,sora,H01BB03,0
10938,sora,J01GA01,0
10938,sora,R06AA09,0
10938,sora,N06CA01,0
10938,sora,L04AD02,0
10938,sora,C02KX05,0
10938,sora,A12CE02,0
10939,pazop,L01XE11,1
10939,pazop,C02CA01,0
10939,pazop,L01AA03,0
10939,pazop,L01XX05,0
10939,pazop,M01AE17,0
10939,pazop,L04AA38,0
10939,pazop,N02AJ03,0
10939,pazop,C10AX10,0
10939,pazop,L03AX05,0
10940,votr,L01XE11,1
10940,votr,C03CA01,0
10940,votr,C05BA03,0
10940,votr,J01AA06,0
10940,votr,L04AC04,0
10940,votr,L03AB08,0
10940,votr,R03BC03,0
10940,votr,N02CX02,0
10940,votr,J05AE09,0
10941,pazo,L01XE11,1
10941,pazo,V09GA01,0
10941,pazo,A12AA01,0
10941,pazo,N05AF01,0
10941,pazo,L02AE05,0
10941,pazo,N06AA12,0
10941,pazo,N01BB20,0
10941,pazo,D02AA01,0
10941,pazo,J01FA06,0
10942,votri,L01XE11,1
10942,votri,S01BA04,0
10942,votri,D07AC01,0
10942,votri,N06BA07,0
10942,votri,A07DA02,0
10942,votri,V03AB09,0
10942,votri,V03AB26,0
10942,votri,G03AA13,0
10942,votri,L02BB05,0
10943,votrient,L01XE11,1
10943,votrient,L01XE09,0
10943,votrient,A04AA02,0
10943,votrient,N05AX12,0
10943,votrient,N07AA01,0
10943,votrient,D02AB02,0
10943,votrient,N07AA51,0
10943,votrient,C09AA06,0
10943,votrient,L02BG06,0
10944,pazopanib,L01XE11,1
10944,pazopanib,N02BE01,0
10944,pazopanib,N05AA01,0
10944,pazopanib,N06AF01,0
10944,pazopanib,L01XX14,0
10944,pazopanib,H05AA02,0
10944,pazopanib,C01DA14,0
10944,pazopanib,H03CA,0
10944,pazopanib,J05AB06,0
10945,pzpnb,L01XE11,1
10945,pzpnb,A12AA07,0
10945,pzpnb,C03CA01,0
10945,pzpnb,J01MA06,0
10945,pzpnb,D10AE51,0
10945,pzpnb,J01BA01,0
10945,pzpnb,V03AB18,0
10945,pzpnb,L04AC10,0
10945,pzpnb,M01AE02,0
10946,pzpn,L01XE11,1
10946,pzpn,N04BX01,0
10946,pzpn,G03GA07,0
10946,pzpn,M01AE09,0
10946,pzpn,N04AA02,0
10946,pzpn,A02AB01,0
10946,pzpn,A11AB,0
10946,pzpn,L04AA24,0
10946,pzpn,R07AX02,0
10947,inly,L01XE17,1
10947,inly,J05AF05,0
10947,inly,S01CA05,0
10947,inly,J02AX04,0
10947,inly,H02AB07,0
10947,inly,R03AA15,0
10947,inly,L02BB01,0
10947,inly,S01EC01,0
10947,inly,S02CA03,0
10948,axit,L01XE17,1
10948,axit,C03DA04,0
10948,axit,J01FF01,0
10948,axit,N03AX15,0
10948,axit,J07AE01,0
10948,axit,J01MA06,0
10948,axit,J01AA12,0
10948,axit,A02AA04,0
10948,axit,J05AF07,0
10949,axitinib,L01XE17,1
10949,axitinib,N05BA12,0
10949,axitinib,L01XX07,0
10949,axitinib,L04AA03,0
10949,axitinib,J05AR03,0
10949,axitinib,C09AA02,0
10949,axitinib,J05AE02,0
10949,axitinib,V03AB05,0
10949,axitinib,D08AG01,0
10950,alect,L01XE17,1
10950,alect,R03BA05,0
10950,alect,C01CX08,0
10950,alect,L01XC02,0
10950,alect,N05BA02,0
10950,alect,A10AC01,0
10950,alect,H05BX01,0
10950,alect,N07AB01,0
10950,alect,R06AX13,0
10951,lctn,L01XE17,1
10951,lctn,H02AB06,0
10951,lctn,N01AF03,0
10951,lctn,N06AA01,0
10951,lctn,A10BB03,0
10951,lctn,A16AB03,0
10951,lctn,C07AA06,0
10951,lctn,S01GX09,0
10951,lctn,N05CH02,0
10952,axiti,L01XE17,1
10952,axiti,J05AP01,0
10952,axiti,C02AC01,0
10952,axiti,A02BC03,0
10952,axiti,L04AA27,0
10952,axiti,J01FF02,0
10952,axiti,J05AX25,0
10952,axiti,J04AK02,0
10952,axiti,N06AB04,0
10953,xtnb,L01XE17,1
10953,xtnb,A16AA05,0
10953,xtnb,S01AA11,0
10953,xtnb,A03AB02,0
10953,xtnb,L04AC13,0
10953,xtnb,C10AA02,0
10953,xtnb,G04CB02,0
10953,xtnb,H03BX01,0
10953,xtnb,N05CF04,0
10954,alectinib,L01XE17,1
10954,alectinib,V03AF02,0
10954,alectinib,B01AB04,0
10954,alectinib,R05DB,0
10954,alectinib,G03DA02,0
10954,alectinib,V03AB37,0
10954,alectinib,J02AC04,0
10954,alectinib,H03AA02,0
10954,alectinib,R01BA05,0
10955,inlyt,L01XE17,1
10955,inlyt,V08AA01,0
10955,inlyt,D07AC04,0
10955,inlyt,M05BA07,0
10955,inlyt,B01AX05,0
10955,inlyt,B05AA01,0
10955,inlyt,N01BB04,0
10955,inlyt,N05CA04,0
10955,inlyt,L01XX60,0
10956,alec,L01XE17,1
10956,alec,C10AA05,0
10956,alec,C01BC04,0
10956,alec,C02DD03,0
10956,alec,N01BA01,0
10956,alec,R03AK06,0
10956,alec,N05CA04,0
10956,alec,L04AA24,0
10956,alec,B01AE04,0
10957,cometriq,L01XE24,1
10957,cometriq,M05BA06,0
10957,cometriq,N02BG07,0
10957,cometriq,R06AE09,0
10957,cometriq,D01AC03,0
10957,cometriq,A10AC01,0
10957,cometriq,A07XA01,0
10957,cometriq,L04AB01,0
10957,cometriq,L04AC16,0
10958,comet,L01XE24,1
10958,comet,J04AB02,0
10958,comet,J01XX01,0
10958,comet,N02AJ06,0
10958,comet,C01DA02,0
10958,comet,D01AE19,0
10958,comet,J01FF01,0
10958,comet,A10AD01,0
10958,comet,C01BD04,0
10959,cabozantinib,L01XE24,1
10959,cabozantinib,L03AB11,0
10959,cabozantinib,R05CA02,0
10959,cabozantinib,D07AD01,0
10959,cabozantinib,J07BH01,0
10959,cabozantinib,M05BA08,0
10959,cabozantinib,C08DB01,0
10959,cabozantinib,J01XE01,0
10959,cabozantinib,L01XX07,0
10960,entr,L01XE24,1
10960,entr,J07AJ51,0
10960,entr,A10BX12,0
10960,entr,L04AH01,0
10960,entr,L01AD01,0
10960,entr,B05AA05,0
10960,entr,A11CC01,0
10960,entr,L01XE17,0
10960,entr,N02AF02,0
10961,cabom,L01XE24,1
10961,cabom,C07AB09,0
10961,cabom,J07BD52,0
10961,cabom,N02CC03,0
10961,cabom,H01AC03,0
10961,cabom,M01AB01,0
10961,cabom,N01AH02,0
10961,cabom,C10AA01,0
10961,cabom,J01GB05,0
10962,entrectinib,L01XE24,1
10962,entrectinib,B02BX04,0
10962,entrectinib,A12BA01,0
10962,entrectinib,B01AB05,0
10962,entrectinib,R03DC53,0
10962,entrectinib,J07AJ52,0
10962,entrectinib,J01DD01,0
10962,entrectinib,J06BB05,0
10962,entrectinib,B01AX05,0
10963,come,L01XE24,1
10963,come,J01DI52,0
10963,come,L02BG06,0
10963,come,N02AJ13,0
10963,come,L04AA33,0
10963,come,B05AA01,0
10963,come,V03AB18,0
10963,come,N05CF03,0
10963,come,B01AC09,0
10964,rozly,L01XE24,1
10964,rozly,S01EC07,0
10964,rozly,A07AA09,0
10964,rozly,A14AA08,0
10964,rozly,V03AE02,0
10964,rozly,C10AX13,0
10964,rozly,D05AX02,0
10964,rozly,A11CC04,0
10964,rozly,A03BA01,0
10965,rozl,L01XE24,1
10965,rozl,P01BC02,0
10965,rozl,B03AX07,0
10965,rozl,G03AC03,0
10965,rozl,N07BC51,0
10965,rozl,C01CA04,0
10965,rozl,N03AD01,0
10965,rozl,B01AB05,0
10965,rozl,A02AD03,0
10966,cabo,L01XE24,1
10966,cabo,J02AC03,0
10966,cabo,N02AB01,0
10966,cabo,P01AA03,0
10966,cabo,V03AE01,0
10966,cabo,H01BB04,0
10966,cabo,L01XE18,0
10966,cabo,R01AD03,0
10966,cabo,S01AA11,0
10967,lnvtn,L01XE29,1
10967,lnvtn,A03AX13,0
10967,lnvtn,D10AE51,0
10967,lnvtn,A06AX05,0
10967,lnvtn,A16AB10,0
10967,lnvtn,H03AA03,0
10967,lnvtn,C10AC02,0
10967,lnvtn,D08AG03,0
10967,lnvtn,L01BB07,0
10968,lnvt,L01XE29,1
10968,lnvt,N05AH02,0
10968,lnvt,H01AX01,0
10968,lnvt,C01BA02,0
10968,lnvt,H03BB01,0
10968,lnvt,L02BB05,0
10968,lnvt,P01AX11,0
10968,lnvt,L04AA23,0
10968,lnvt,R01BA02,0
10969,lenv,L01XE29,1
10969,lenv,S01FA06,0
10969,lenv,J01CF06,0
10969,lenv,C10AB04,0
10969,lenv,H01AC01,0
10969,lenv,G03GA01,0
10969,lenv,C04AX01,0
10969,lenv,A08AA02,0
10969,lenv,A11CC03,0
10970,lenvatinib,L01XE29,1
10970,lenvatinib,L04AC01,0
10970,lenvatinib,A09AA02,0
10970,lenvatinib,B02BX04,0
10970,lenvatinib,C10AC02,0
10970,lenvatinib,H02AB07,0
10970,lenvatinib,J05AX15,0
10970,lenvatinib,L01XC18,0
10970,lenvatinib,S01EB01,0
10971,lenva,L01XE29,1
10971,lenva,J01DB01,0
10971,lenva,J05AF04,0
10971,lenva,V03AB03,0
10971,lenva,R06AD02,0
10971,lenva,J01DD13,0
10971,lenva,A05AA02,0
10971,lenva,G04BD04,0
10971,lenva,V09XA01,0
10972,lenvima,L01XE29,1
10972,lenvima,G03XC01,0
10972,lenvima,N03AX12,0
10972,lenvima,B03AC06,0
10972,lenvima,N01AH03,0
10972,lenvima,L04AA03,0
10972,lenvima,D06BX01,0
10972,lenvima,D01BA02,0
10972,lenvima,R01AA07,0
10973,lenvi,L01XE29,1
10973,lenvi,N05AH01,0
10973,lenvi,L01BA06,0
10973,lenvi,L01BB05,0
10973,lenvi,B03AA07,0
10973,lenvi,M03BB03,0
10973,lenvi,J05AP01,0
10973,lenvi,L04AC05,0
10973,lenvi,C05BA03,0
10974,bosulif,L01XE14,1
10974,bosulif,A10AD01,0
10974,bosulif,J01GA01,0
10974,bosulif,S01AA11,0
10974,bosulif,G03BA03,0
10974,bosulif,C01BC04,0
10974,bosulif,J05AG04,0
10974,bosulif,L01BB04,0
10974,bosulif,S01JA01,0
10975,bosu,L01XE14,1
10975,bosu,V03AB39,0
10975,bosu,M01AC06,0
10975,bosu,C01CA08,0
10975,bosu,C10AX,0
10975,bosu,N02AJ06,0
10975,bosu,A02BC03,0
10975,bosu,V08CA03,0
10975,bosu,M03AC11,0
10976,bstnb,L01XE14,1
10976,bstnb,J01MA06,0
10976,bstnb,J07CA09,0
10976,bstnb,B03AA07,0
10976,bstnb,C01DG01,0
10976,bstnb,A02BC05,0
10976,bstnb,A10AE04,0
10976,bstnb,A02BC02,0
10976,bstnb,N06AA09,0
10977,bstn,L01XE14,1
10977,bstn,L01BB03,0
10977,bstn,M03BX08,0
10977,bstn,M04AB01,0
10977,bstn,A02BC03,0
10977,bstn,A06AX05,0
10977,bstn,J01MB04,0
10977,bstn,J07AJ51,0
10977,bstn,L02AE03,0
10978,bosul,L01XE14,1
10978,bosul,P01AC01,0
10978,bosul,J01FF01,0
10978,bosul,L03AB04,0
10978,bosul,L03AA02,0
10978,bosul,L02BA02,0
10978,bosul,A08AA60,0
10978,bosul,M01AX05,0
10978,bosul,N05CD08,0
10979,bosutinib,L01XE14,1
10979,bosutinib,C10AX09,0
10979,bosutinib,S01AB04,0
10979,bosutinib,L01XK03,0
10979,bosutinib,D10BA01,0
10979,bosutinib,L03AX05,0
10979,bosutinib,B03BA03,0
10979,bosutinib,M01AB03,0
10979,bosutinib,N02AA05,0
10980,bosut,L01XE14,1
10980,bosut,C10AA01,0
10980,bosut,M01AE17,0
10980,bosut,N05AF05,0
10980,bosut,N06BX12,0
10980,bosut,J05AB09,0
10980,bosut,H05BX04,0
10980,bosut,D06BA01,0
10980,bosut,C10AX14,0
10981,iclusig,L01XE22,1
10981,iclusig,J05AX06,0
10981,iclusig,V03AX08,0
10981,iclusig,J01DA07,0
10981,iclusig,L04AC13,0
10981,iclusig,J06BA02,0
10981,iclusig,R06AA04,0
10981,iclusig,C01CA07,0
10981,iclusig,C05BB02,0
10982,iclusig 90,L01XE22,1
