group_id,query,atc_code,f_semantic,f_inn_match,f_brand_match,f_form_match,f_route_match,f_pediatric,f_risk,f_contra,f_spec,label
3373,hptts,N07CA01,0.4509465992450714,0,0,0,0,0,1,4,1,0
3373,hptts,V03AC01,0.29216688871383667,0,0,0,0,0,1,5,0,0
3373,hptts,D10AF01,0.34285977482795715,0,0,0,0,0,0,2,1,0
3374,cyto,J06BB09,0.31813183426856995,1,0,0,0,0,0,1,1,1
3374,cyto,N07XX03,0.3349776268005371,0,0,0,0,0,0,1,1,0
3374,cyto,L01BB05,0.28126075863838196,0,0,0,0,0,1,4,1,0
3374,cyto,J01AA07,0.2694239020347595,0,0,0,0,0,1,6,1,0
3374,cyto,L01XX59,0.3446800708770752,0,0,0,0,1,0,1,1,0
3375,cmv-,J06BB09,0.2887932062149048,0,0,0,0,0,0,1,1,1
3375,cmv-,M01AE03,0.3153393268585205,0,0,0,0,0,2,7,1,0
3375,cmv-,J05AE08,0.38589128851890564,0,0,0,0,0,1,3,1,0
3375,cmv-,L01XE02,0.4134741723537445,0,0,0,0,0,0,2,1,0
3375,cmv-,B01AC09,0.31490418314933777,0,0,0,0,0,0,1,1,0
3376,cmv-i,J06BB09,0.3062804937362671,0,0,0,0,0,0,1,1,1
3376,cmv-i,V07AB05,0.3609488010406494,0,0,0,0,0,0,1,0,0
3376,cmv-i,N02CA02,0.38610902428627014,0,0,0,0,0,2,3,1,0
3376,cmv-i,V03AX02,0.41169312596321106,0,0,0,0,0,0,2,0,0
3376,cmv-i,A02AB01,0.3418422043323517,0,0,0,0,1,1,5,1,0
3377,rsprt,J06BB08,0.3725760281085968,0,0,0,0,0,0,1,1,1
3377,rsprt,J01DB09,0.3268686532974243,0,0,0,0,0,0,1,1,0
3377,rsprt,R06AA05,0.39282119274139404,0,0,0,0,0,0,3,1,0
3377,rsprt,V03AE04,0.3098098337650299,0,0,0,0,0,0,2,0,0
3377,rsprt,B05AA05,0.31846898794174194,0,0,0,0,0,1,6,0,0
3378,respi,J06BB08,0.2593786418437958,1,0,0,0,0,0,1,1,1
3378,respi,V03AB04,0.3243972659111023,0,0,0,0,0,0,4,0,0
3378,respi,B05XA02,0.21598780155181885,0,0,0,0,0,0,10,0,0
3378,respi,H01BA02,0.2691062092781067,0,0,0,0,0,1,5,1,0
3378,respi,H05AA04,0.4280255436897278,0,0,0,0,0,0,1,1,0
3379,rsv-,J06BB08,0.3641446828842163,1,0,0,0,0,0,1,1,1
3379,rsv-,V03AB25,0.33174166083335876,0,0,0,0,0,0,8,0,0
3379,rsv-,L01XE04,0.370276540517807,0,0,0,0,0,0,2,1,0
3379,rsv-,A12CX,0.34000542759895325,0,0,0,0,0,1,3,0,0
3379,rsv-,J05AR01,0.3749304413795471,0,0,0,0,0,1,2,1,0
3380,syna,J06BB16,0.388649046421051,0,0,0,0,0,0,1,1,1
3380,syna,D01BA02,0.32408931851387024,0,0,0,0,0,2,4,1,0
3380,syna,H02AB02,0.33300352096557617,0,0,0,0,0,1,3,1,0
3380,syna,D03AX03,0.31577497720718384,0,0,0,0,0,0,1,1,0
3380,syna,J01DH02,0.32829025387763977,0,0,0,0,0,0,4,1,0
3381,pali,J06BB16,0.351016104221344,1,0,0,0,0,0,1,1,1
3381,pali,P01AX11,0.326099693775177,0,0,0,0,0,0,2,0,0
3381,pali,L01AA02,0.3239784240722656,0,0,0,0,0,0,2,1,0
3381,pali,C10AX14,0.2621490955352783,0,0,0,0,0,0,1,0,0
3381,pali,J07BC02,0.23984818160533905,0,0,0,0,0,0,1,1,0
3382,synag,J06BB16,0.37677356600761414,0,0,0,0,0,0,1,1,1
3382,synag,S01ED01,0.28138571977615356,0,0,0,0,0,0,3,1,0
3382,synag,C01DA14,0.35516634583473206,0,0,0,0,0,0,7,1,0
3382,synag,J05AP57,0.2760133445262909,0,0,0,0,0,1,2,1,0
3382,synag,L02AE02,0.23522686958312988,0,0,0,0,0,0,4,1,0
3383,vac xin cum (song giam doc luc),J07BB03,0.8288667798042297,1,0,0,0,0,0,3,1,1
3383,vac xin cum (song giam doc luc),A07FA02,0.24030940234661102,0,0,0,0,1,0,2,1,0
3383,vac xin cum (song giam doc luc),V08AB07,0.2741951048374176,0,0,0,0,0,1,4,0,0
3383,vac xin cum (song giam doc luc),G03GA07,0.2053028643131256,0,0,0,0,0,0,1,1,0
3383,vac xin cum (song giam doc luc),J07BH01,0.46698829531669617,1,0,0,0,0,0,2,1,0
3384,flumist,J07BB03,0.47094109654426575,0,1,0,0,0,0,3,1,1
3384,flumist,N04BB01,0.24313639104366302,0,0,0,0,0,1,9,1,0
3384,flumist,L04AF07,0.2673712968826294,0,0,0,0,0,0,2,1,0
3384,flumist,N05BA06,0.16499167680740356,0,0,0,0,0,1,5,1,0
3384,flumist,L04AB06,0.2858976721763611,0,0,0,0,0,0,2,1,0
3385,vac,J07BB03,0.7033815383911133,1,0,0,0,0,0,3,1,1
3385,vac,C10AX08,0.3689517378807068,0,0,0,0,0,1,1,0,0
3385,vac,J01CF06,0.15308794379234314,0,0,0,0,0,0,1,1,0
3385,vac,G03AA12,0.215435191988945,0,0,0,0,0,2,3,1,0
3385,vac,B05XA01,0.2282354086637497,0,0,0,0,0,1,5,0,0
3386,vac x,J07BK03,0.5808219313621521,1,0,0,0,0,0,1,1,1
3386,vac x,G02AD02,0.2563718557357788,0,0,0,0,0,0,3,1,0
3386,vac x,N01BA02,0.2994513511657715,0,0,0,0,0,0,5,1,0
3386,vac x,A12AA01,0.24749606847763062,0,0,0,0,0,1,1,0,0
3386,vac x,J01AA07,0.28130242228507996,0,0,0,0,0,1,6,1,0
3387,shing,J07BK03,0.32598331570625305,0,0,0,0,0,0,1,1,1
3387,shing,V03AB39,0.2826475501060486,0,0,0,0,0,0,1,0,0
3387,shing,P01AC01,0.20172612369060516,0,0,0,0,0,0,1,0,0
3387,shing,H02AA01,0.25476184487342834,0,0,0,0,0,0,1,1,0
3387,shing,V08AB07,0.2410287857055664,0,0,0,0,0,1,4,0,0
3388,shin,J07BK03,0.2999364137649536,0,0,0,0,0,0,1,1,1
3388,shin,C05BB02,0.2190619856119156,0,0,0,0,0,0,3,1,0
3388,shin,J06AA01,0.37187305092811584,0,0,0,0,0,0,1,1,0
3388,shin,N02AB01,0.21623080968856812,0,0,0,0,0,0,1,1,0
3388,shin,D08AG02,0.2103145867586136,0,0,0,0,0,0,2,1,0
3389,vac xin soi,J07BD54,0.6614365577697754,1,0,0,0,0,0,1,1,1
3389,vac xin soi,A04AD12,0.2866785228252411,0,0,0,0,0,0,2,1,0
3389,vac xin soi,G03AA12,0.2694460451602936,0,0,0,0,0,2,3,1,0
3389,vac xin soi,V03AB11,0.30793988704681396,1,0,0,0,0,1,3,0,0
3389,vac xin soi,J05AX16,0.18516866862773895,0,0,0,0,0,0,1,1,0
3390,vc xn,J07BD54,0.4671853184700012,0,0,0,0,0,0,1,1,1
3390,vc xn,L01XX17,0.4688988924026489,0,0,0,0,0,0,1,1,0
3390,vc xn,C10AB05,0.4342343807220459,0,0,0,0,0,2,6,0,0
3390,vc xn,N02CX02,0.4673888683319092,0,0,0,0,0,0,1,1,0
3390,vc xn,A02AD03,0.38404759764671326,0,0,0,0,1,1,3,1,0
3391,vac,J07BD54,0.775567889213562,1,0,0,0,0,0,1,1,1
3391,vac,N01AH06,0.276347815990448,0,0,0,0,0,0,2,1,0
3391,vac,N06DX01,0.23406709730625153,0,0,0,0,0,0,1,1,0
3391,vac,N02AB02,0.22201037406921387,0,0,0,0,0,1,3,1,0
3391,vac,M01AE01,0.1883239597082138,0,0,0,0,1,2,4,1,0
3392,n vn,J07AJ51,0.448689728975296,1,0,0,0,0,0,1,1,1
3392,n vn,S01AE01,0.3071439266204834,1,0,0,0,0,0,1,1,0
3392,n vn,M01AH05,0.3151039183139801,0,0,0,0,0,0,5,1,0
3392,n vn,G02CX01,0.22307151556015015,1,0,0,0,0,1,1,1,0
3392,n vn,L04AF01,0.36121174693107605,1,0,0,0,0,0,2,1,0
3393,h g (,J07AJ51,0.37089478969573975,1,0,0,0,0,0,1,1,1
3393,h g (,C01BA02,0.2699226140975952,1,0,0,0,0,0,6,1,0
3393,h g (,B02BX04,0.23521584272384644,0,0,0,0,0,0,2,1,0
3393,h g (,J01XD01,0.3766234517097473,1,0,0,0,0,2,9,1,0
3393,h g (,V03AB37,0.3296695351600647,0,0,0,0,0,0,1,0,0
3394,ho ga (dtp),J07AJ51,0.41147932410240173,1,0,0,0,0,0,1,1,1
3394,ho ga (dtp),N06AX25,0.3753228187561035,0,0,0,0,0,0,3,1,0
3394,ho ga (dtp),L01XE06,0.27650338411331177,0,0,0,0,0,0,2,1,0
3394,ho ga (dtp),J01XA02,0.3227444887161255,0,0,0,0,0,0,1,1,0
3394,ho ga (dtp),N04BD03,0.23352274298667908,0,0,0,0,0,0,1,1,0
3395,vac,J07BH02,0.6644575595855713,1,0,0,0,0,0,1,1,1
3395,vac,A11HA04,0.158098042011261,0,0,0,0,0,0,1,0,0
3395,vac,C05CA03,0.1961083859205246,0,0,0,0,0,0,1,1,0
3395,vac,J07AP03,0.3928902745246887,1,0,0,0,0,0,2,1,0
3395,vac,M03BA03,0.18216513097286224,0,0,0,0,0,0,2,1,0
3396,havri,J07BH02,0.34799638390541077,0,0,0,0,0,0,1,1,1
3396,havri,J07AL52,0.3164274990558624,0,0,0,0,0,0,1,1,0
3396,havri,B03BB01,0.14939817786216736,0,0,0,0,0,1,6,0,0
3396,havri,G02CX01,0.2130797654390335,0,0,0,0,0,1,1,1,0
3396,havri,N06AB05,0.18132811784744263,0,0,0,0,0,0,5,1,0
3397,vaqta,J07BH02,0.44896459579467773,0,1,0,0,0,0,1,1,1
3397,vaqta,L01BB07,0.2547793388366699,0,0,0,0,0,1,2,1,0
3397,vaqta,J05AB01,0.26654714345932007,0,0,0,0,0,1,4,1,0
3397,vaqta,L01XX59,0.3680837154388428,0,0,0,0,1,0,1,1,0
3397,vaqta,C02KX01,0.3048369586467743,0,0,0,0,0,1,3,1,0
3398,ixiaro,J07BA02,0.5686535835266113,0,1,0,0,0,0,1,1,1
3398,ixiaro,L01XX24,0.3108755648136139,0,0,0,0,0,0,2,1,0
3398,ixiaro,R06AA02,0.1334161013364792,0,0,0,0,0,0,8,1,0
3398,ixiaro,L01XC19,0.23952139914035797,0,0,0,0,0,0,1,1,0
3398,ixiaro,P01CX01,0.22837017476558685,0,0,0,0,0,1,5,0,0
3399,je-v,J07BA02,0.5121049880981445,0,0,0,0,0,0,1,1,1
3399,je-v,G03GA07,0.34995701909065247,0,0,0,0,0,0,1,1,0
3399,je-v,L04AF07,0.3487483859062195,0,0,0,0,0,0,2,1,0
3399,je-v,L02AE01,0.39119914174079895,0,0,0,0,0,0,1,1,0
3399,je-v,J01XA05,0.26814013719558716,0,0,0,0,0,0,1,1,0
3400,vac xin viem nao nhat ban,J07BA02,0.7825169563293457,1,0,0,0,0,0,1,1,1
3400,vac xin viem nao nhat ban,N06AA02,0.2886144816875458,0,0,0,0,0,0,2,1,0
3400,vac xin viem nao nhat ban,H01CC02,0.29245805740356445,0,0,0,0,0,2,3,1,0
3400,vac xin viem nao nhat ban,J01XX01,0.22031061351299286,0,0,0,0,1,0,1,1,0
3400,vac xin viem nao nhat ban,D10AD01,0.1952791064977646,0,0,0,0,0,0,6,1,0
3401,vac xin lao (bcg),J07AH02,0.7737109661102295,1,1,0,0,0,0,2,1,1
3401,vac xin lao (bcg),J01CA01,0.19414210319519043,0,0,0,0,0,0,2,1,0
3401,vac xin lao (bcg),S01AE07,0.18545818328857422,0,0,0,0,0,0,1,1,0
3401,vac xin lao (bcg),V03AB17,0.20026977360248566,0,0,0,0,0,1,4,0,0
3401,vac xin lao (bcg),C01DA14,0.21845175325870514,0,0,0,0,0,0,7,1,0
3402,vac x,J07AH02,0.6879291534423828,1,0,0,0,0,0,2,1,1
3402,vac x,N04BD02,0.26505839824676514,0,0,0,0,0,0,2,1,0
3402,vac x,H01CB02,0.40079256892204285,0,0,0,0,0,0,1,1,0
3402,vac x,B02BX05,0.269548237323761,0,0,0,0,0,0,1,1,0
3402,vac x,L01XX19,0.34992724657058716,0,0,0,0,0,0,3,1,0
3403,bcg,J07AH02,0.41824278235435486,1,1,0,0,0,0,2,1,1
3403,bcg,A05BA01,0.3183135688304901,0,0,0,0,0,1,1,1,0
3403,bcg,J01XD01,0.35466206073760986,0,0,0,0,0,2,9,1,0
3403,bcg,L01XK02,0.16580988466739655,0,0,0,0,0,0,1,1,0
3403,bcg,J05AF01,0.28514546155929565,0,0,0,0,1,0,4,1,0
3404,infan,J07CA09,0.3566480875015259,0,0,0,0,0,0,1,1,1
3404,infan,H05BX01,0.23307253420352936,0,0,0,0,0,0,6,1,0
3404,infan,P02AX01,0.4168321490287781,0,0,0,0,0,0,1,1,0
3404,infan,J01EA01,0.3184327185153961,0,0,0,0,0,2,5,1,0
3404,infan,N05CA04,0.3277079463005066,0,0,0,0,0,0,2,1,0
3405,viem,J07CA09,0.5076797604560852,1,0,0,0,0,0,1,1,1
3405,viem,C09AA09,0.3320392668247223,0,0,0,0,0,1,3,1,0
3405,viem,N06AB03,0.28528183698654175,0,0,0,0,0,0,4,1,0
3405,viem,J01EC01,0.2652336359024048,0,0,0,0,0,3,7,1,0
3405,viem,P01BA02,0.3063517212867737,0,0,0,0,0,0,3,1,0
3406,infa,J07CA09,0.4557700455188751,0,0,0,0,0,0,1,1,1
3406,infa,B01AD01,0.341763973236084,0,0,0,0,0,1,6,1,0
3406,infa,J05AF30,0.3941502273082733,0,0,0,0,0,0,3,1,0
3406,infa,L01BC02,0.4204138517379761,0,0,0,0,0,0,6,1,0
3406,infa,C09CA04,0.33691704273223877,0,0,0,0,0,1,3,1,0
3407,vac xin bai liet (bat hoat - ipv),J07BF03,0.7609741687774658,1,0,0,0,0,0,1,1,1
3407,vac xin bai liet (bat hoat - ipv),A04AA05,0.3759341835975647,0,0,0,0,0,0,3,1,0
3407,vac xin bai liet (bat hoat - ipv),J04AK05,0.2779396176338196,0,0,0,0,0,0,1,1,0
3407,vac xin bai liet (bat hoat - ipv),B01AB04,0.3154193162918091,0,0,0,0,0,0,2,1,0
3407,vac xin bai liet (bat hoat - ipv),L04AA37,0.33675339818000793,0,0,0,0,0,0,2,1,0
3408,vc xn,J07BF03,0.4249195158481598,0,0,0,0,0,0,1,1,1
3408,vc xn,V07AV,0.3056693971157074,0,0,0,0,0,0,1,0,0
3408,vc xn,B01AA07,0.3833067715167999,0,0,0,0,0,0,1,1,0
3408,vc xn,L04AC04,0.3846878409385681,0,0,0,0,0,0,1,1,0
3408,vc xn,N02CX02,0.4673888683319092,0,0,0,0,0,0,1,1,0
3409,vac,J07BF03,0.7186005711555481,1,0,0,0,0,0,1,1,1
3409,vac,P01CX01,0.24887435138225555,0,0,0,0,0,1,5,0,0
3409,vac,J05AF05,0.2087835967540741,0,0,0,0,0,0,2,1,0
3409,vac,V08CA08,0.14917582273483276,0,0,0,0,0,1,1,0,0
3409,vac,V03AB06,0.16129516065120697,0,0,0,0,0,0,1,0,0
3410,vc xn,J07BF01,0.46141111850738525,0,0,0,0,0,0,1,1,1
3410,vc xn,B01AC17,0.4688176214694977,0,0,0,0,0,0,3,1,0
3410,vc xn,J05AF10,0.4326096773147583,0,0,0,0,0,0,1,1,0
3410,vc xn,A09AB01,0.416283518075943,0,0,0,0,0,0,1,1,0
3410,vc xn,B02BD02,0.4747840464115143,0,0,0,0,0,0,2,1,0
3411,vac x,J07BF01,0.7018529772758484,1,0,0,0,0,0,1,1,1
3411,vac x,C10AA02,0.29361492395401,0,0,0,0,0,1,3,0,0
3411,vac x,B01AC16,0.40221643447875977,0,0,0,0,0,1,2,1,0
3411,vac x,V03AF01,0.4528687298297882,0,0,0,0,0,0,2,0,0
3411,vac x,C01CA08,0.4199090600013733,0,0,0,0,0,0,2,1,0
3412,vac,J07BF01,0.7257704138755798,1,0,0,0,0,0,1,1,1
3412,vac,P02DA01,0.25808507204055786,0,0,0,0,0,0,1,0,0
3412,vac,B03AC02,0.13297276198863983,0,0,0,0,0,0,3,0,0
3412,vac,D06AA04,0.26680856943130493,0,0,0,0,0,0,1,1,0
3412,vac,A07AA11,0.21238869428634644,0,0,0,0,0,0,3,1,0
3413,opre,L03AX05,0.3460594415664673,1,0,0,0,0,0,1,1,1
3413,opre,A11CC05,0.3018586337566376,0,0,0,0,0,1,5,0,0
3413,opre,A16AA01,0.30626559257507324,0,0,0,0,0,1,5,1,0
3413,opre,J01FF01,0.2758985161781311,0,0,0,0,0,0,5,1,0
3413,opre,L01XE22,0.37033510208129883,0,0,0,0,0,0,3,1,0
3414,oprel,L03AX05,0.3553042709827423,1,0,0,0,0,0,1,1,1
3414,oprel,C09AA04,0.3891426622867584,0,0,0,0,0,1,3,1,0
3414,oprel,G02CB01,0.3840213119983673,0,0,0,0,0,0,3,1,0
3414,oprel,B01AC05,0.2785787582397461,0,0,0,0,0,0,2,1,0
3414,oprel,L01AA03,0.3379702568054199,0,0,0,0,0,0,2,1,0
3415,neumega,L03AX05,0.5512911081314087,0,1,0,0,0,0,1,1,1
3415,neumega,M03BX10,0.37563806772232056,0,0,0,0,0,0,1,1,0
3415,neumega,M01AE01,0.27385640144348145,0,0,0,0,1,2,4,1,0
3415,neumega,L04AA38,0.3080882430076599,0,0,0,0,0,0,4,1,0
3415,neumega,G02CB03,0.2495245635509491,0,0,0,0,0,0,3,1,0
3416,thrmb,B03AB11,0.44324755668640137,0,0,0,0,0,0,1,0,1
3416,thrmb,B05AA06,0.3656100928783417,0,0,0,0,0,0,2,0,0
3416,thrmb,L01BA04,0.4010016620159149,0,0,0,0,0,0,2,1,0
3416,thrmb,J01CE02,0.3282579183578491,0,0,0,0,0,0,2,1,0
3416,thrmb,L02AB01,0.3528710603713989,0,0,0,0,0,0,1,1,0
3417,throm,B03AB11,0.36782383918762207,1,0,0,0,0,0,1,0,1
3417,throm,N03AA02,0.30074581503868103,0,0,0,0,0,1,4,1,0
3417,throm,H05BA01,0.2317156195640564,0,0,0,0,0,0,2,1,0
3417,throm,R03DC03,0.2777738571166992,0,0,0,0,1,0,2,1,0
3417,throm,C01EB09,0.3424021601676941,0,0,0,0,0,0,1,1,0
3418,thro,B03AB11,0.4551173746585846,1,0,0,0,0,0,1,0,1
3418,thro,J05AG04,0.25378355383872986,0,0,0,0,0,0,1,1,0
3418,thro,J05AG01,0.29371482133865356,0,0,0,0,1,1,7,1,0
3418,thro,V08AB07,0.33702701330184937,0,0,0,0,0,1,4,0,0
3418,thro,L02BX06,0.2735372483730316,0,0,0,0,0,1,2,1,0
3419,npla,B03AX07,0.22869649529457092,0,0,0,0,0,0,1,0,1
3419,npla,V03AB20,0.28888237476348877,0,0,0,0,0,0,1,0,0
3419,npla,C07AG01,0.2600412368774414,0,0,0,0,0,0,5,1,0
3419,npla,N07BB01,0.28230759501457214,0,0,0,0,0,1,7,1,0
3419,npla,L01CD01,0.2553594410419464,0,0,0,0,0,0,6,1,0
3420,romi,B03AX07,0.37430712580680847,1,0,0,0,0,0,1,0,1
3420,romi,N07BC01,0.22156378626823425,0,0,0,0,0,0,7,1,0
3420,romi,C10AA01,0.21066100895404816,0,0,0,0,0,1,5,0,0
3420,romi,N05AE04,0.20110633969306946,0,0,0,0,0,1,7,1,0
3420,romi,A07AA11,0.2767995297908783,0,0,0,0,0,0,3,1,0
3421,rmpls,B03AX07,0.31411588191986084,0,0,0,0,0,0,1,0,1
3421,rmpls,N01AH02,0.3530557155609131,0,0,0,0,0,0,2,1,0
3421,rmpls,S01EA05,0.3455914258956909,0,0,0,0,0,0,2,1,0
3421,rmpls,L04AC02,0.3908439576625824,0,0,0,0,0,0,1,1,0
3421,rmpls,C04AX01,0.19092094898223877,0,0,0,0,0,0,2,1,0
3422,prom,B03AX05,0.2627318799495697,0,0,0,0,0,1,1,0,1
3422,prom,D07AD01,0.23213648796081543,0,0,0,0,0,0,3,1,0
3422,prom,B05AA07,0.3938358426094055,0,0,0,0,0,2,9,0,0
3422,prom,D06BB04,0.29554682970046997,0,0,0,0,0,0,4,1,0
3422,prom,J04AB05,0.24667850136756897,0,0,0,0,0,0,3,1,0
3423,ltrmb,B03AX05,0.4189421832561493,0,0,0,0,0,1,1,0,1
3423,ltrmb,N02CX02,0.35468193888664246,0,0,0,0,0,0,1,1,0
3423,ltrmb,G04BE09,0.4023679792881012,0,0,0,0,0,0,6,0,0
3423,ltrmb,B03BA01,0.46180206537246704,0,0,0,0,0,0,2,0,0
3423,ltrmb,L04AC10,0.4028884768486023,0,0,0,0,0,0,2,1,0
3424,eltro,B03AX05,0.4897765517234802,1,0,0,0,0,1,1,0,1
3424,eltro,A10BB12,0.379328191280365,0,0,0,0,0,2,3,1,0
3424,eltro,L02BX02,0.47103971242904663,0,0,0,0,0,0,2,1,0
3424,eltro,N07BB04,0.3213140368461609,0,0,0,0,0,1,3,1,0
3424,eltro,H03AA02,0.3124110996723175,0,0,0,0,0,0,4,1,0
3425,cerez,A16AB02,0.3931513726711273,0,0,0,0,0,0,1,0,1
3425,cerez,V03AB26,0.3447974920272827,0,0,0,0,0,0,1,0,0
3425,cerez,J01DI54,0.279487669467926,0,0,0,0,0,0,1,1,0
3425,cerez,J01DA08,0.33840975165367126,0,0,0,0,1,0,1,1,0
3425,cerez,V06DC01,0.33167535066604614,0,0,0,0,0,0,4,0,0
3426,cere,A16AB02,0.3607800006866455,0,0,0,0,0,0,1,0,1
3426,cere,D06BA01,0.3500858247280121,0,0,0,0,0,0,2,1,0
3426,cere,N02AB01,0.2393495887517929,0,0,0,0,0,0,1,1,0
3426,cere,J05AG03,0.3808976411819458,0,0,0,0,0,2,7,1,0
3426,cere,G03GA05,0.3458392322063446,0,0,0,0,0,0,4,1,0
3427,cerezyme,A16AB02,0.4959604740142822,0,1,0,0,0,0,1,0,1
3427,cerezyme,P03AC04,0.466630220413208,0,0,0,0,0,0,1,0,0
3427,cerezyme,A07XA01,0.41544243693351746,0,0,0,0,0,0,1,1,0
3427,cerezyme,A07AA11,0.47270986437797546,0,0,0,0,0,0,3,1,0
3427,cerezyme,L01AC01,0.42525699734687805,0,0,0,0,0,0,2,1,0
3428,vela,A16AB10,0.3081780672073364,1,0,0,0,0,0,1,0,1
3428,vela,QN05CM90,0.36936748027801514,0,0,0,0,0,0,2,0,0
3428,vela,J04AK05,0.3323390483856201,0,0,0,0,0,0,1,1,0
3428,vela,C02KX01,0.3635081648826599,0,0,0,0,0,1,3,1,0
3428,vela,J01MB04,0.3521619737148285,0,0,0,0,0,2,5,1,0
3429,velag,A16AB10,0.2718784213066101,1,0,0,0,0,0,1,0,1
3429,velag,G03AC06,0.18093575537204742,0,0,0,0,0,1,7,1,0
3429,velag,J01FA10,0.20345808565616608,0,0,0,0,1,1,6,1,0
3429,velag,L01XC19,0.25758597254753113,0,0,0,0,0,0,1,1,0
3429,velag,J01CA12,0.23450469970703125,0,0,0,0,0,0,1,1,0
3430,velaglucerase alfa,A16AB10,0.5845091938972473,1,1,0,0,0,0,1,0,1
3430,velaglucerase alfa,L02AE03,0.3740474581718445,0,0,0,0,0,0,7,1,0
3430,velaglucerase alfa,N02CC04,0.4275645911693573,0,0,0,0,0,0,5,1,0
3430,velaglucerase alfa,V03AB35,0.5754340291023254,0,0,0,0,0,0,1,0,0
3430,velaglucerase alfa,A11HA03,0.41273680329322815,0,0,0,0,0,0,3,0,0
3431,alglucerase,A16AB01,0.739130973815918,1,1,0,0,0,0,1,0,1
3431,alglucerase,V03AF03,0.4699438214302063,0,0,0,0,0,0,5,0,0
3431,alglucerase,M04AB01,0.3214174509048462,0,0,0,0,0,1,8,1,0
3431,alglucerase,S01AB04,0.3150900602340698,0,0,0,0,0,1,2,1,0
3431,alglucerase,C09AA06,0.457865446805954,0,0,0,0,0,1,3,1,0
3432,ceredase,A16AB01,0.6518784165382385,0,1,0,0,0,0,1,0,1
3432,ceredase,L01XX17,0.4882696866989136,0,0,0,0,0,0,1,1,0
3432,ceredase,D02BA01,0.2915496528148651,0,0,0,0,0,0,1,1,0
3432,ceredase,J01GB07,0.38939061760902405,0,0,0,0,0,1,2,1,0
3432,ceredase,M01AE01,0.35365110635757446,0,0,0,0,1,2,4,1,0
3433,alglu,A16AB01,0.3785853385925293,1,0,0,0,0,0,1,0,1
3433,alglu,N07BC01,0.24405767023563385,0,0,0,0,0,0,7,1,0
3433,alglu,P02AX01,0.3709716200828552,0,0,0,0,0,0,1,1,0
3433,alglu,L01BB07,0.2551752030849457,0,0,0,0,0,1,2,1,0
3433,alglu,P01BC01,0.22041870653629303,0,0,0,0,0,0,3,0,0
3434,laron,A16AB03,0.3103114664554596,0,0,0,0,0,0,1,0,1
3434,laron,N07XX02,0.3100099265575409,0,0,0,0,0,1,1,1,0
3434,laron,A10BG03,0.2843283414840698,0,0,0,0,0,1,6,1,0
3434,laron,A03AB08,0.26226484775543213,0,0,0,0,0,0,3,1,0
3434,laron,J07BF01,0.3490121066570282,0,0,0,0,0,0,1,1,0
3435,aldur,A16AB03,0.3235272169113159,0,0,0,0,0,0,1,0,1
3435,aldur,D07AC13,0.32534295320510864,0,0,0,0,0,0,4,1,0
3435,aldur,S01AX19,0.3215273916721344,0,0,0,0,0,0,1,1,0
3435,aldur,J05AX09,0.3276078701019287,0,0,0,0,0,1,3,1,0
3435,aldur,A03AD02,0.37416502833366394,0,0,0,0,0,0,1,1,0
3436,la ronidase,A16AB03,0.5055482387542725,1,0,0,0,0,0,1,0,1
3436,la ronidase,D06BB01,0.30832991003990173,0,0,0,0,0,0,1,1,0
3436,la ronidase,P01AX11,0.38096439838409424,0,0,0,0,0,0,2,0,0
3436,la ronidase,R03DX10,0.4865046739578247,0,0,0,0,0,0,2,1,0
3436,la ronidase,B05XA02,0.3433924615383148,0,0,0,0,0,0,10,0,0
3437,drslf,A16AB05,0.3435739576816559,0,0,0,0,0,0,1,0,1
3437,drslf,D06AX07,0.2993777394294739,0,0,0,0,0,0,1,1,0
3437,drslf,C10AC02,0.32439103722572327,0,0,0,0,0,0,2,0,0
3437,drslf,L01BC05,0.2557218670845032,0,0,0,0,0,0,4,1,0
3437,drslf,G03DA04,0.3680150508880615,0,0,0,0,0,1,11,1,0
3438,idursulfase,A16AB05,0.7315500974655151,1,1,0,0,0,0,1,0,1
3438,idursulfase,N03AX12,0.43159249424934387,0,0,0,0,0,0,2,1,0
3438,idursulfase,B02BD02,0.367404967546463,0,0,0,0,0,0,2,1,0
3438,idursulfase,L01XC03,0.5003986954689026,0,0,0,0,0,0,4,1,0
3438,idursulfase,C10AX14,0.39489611983299255,0,0,0,0,0,0,1,0,0
3439,elap,A16AB05,0.3758741021156311,0,0,0,0,0,0,1,0,1
3439,elap,P03AX01,0.3363938331604004,0,0,0,0,0,0,2,0,0
3439,elap,J05AF30,0.36867597699165344,0,0,0,0,0,0,3,1,0
3439,elap,L01XX14,0.3160935640335083,0,0,0,0,0,0,1,1,0
3439,elap,H01AA05,0.2552889883518219,0,0,0,0,0,0,1,1,0
3440,galsu,A16AB04,0.2747489809989929,0,0,0,0,0,0,1,0,1
3440,galsu,L02AE01,0.27415546774864197,0,0,0,0,0,0,1,1,0
3440,galsu,J02AX04,0.33258897066116333,0,0,0,0,0,0,2,1,0
3440,galsu,A07XA04,0.30937641859054565,0,0,0,0,1,0,1,1,0
3440,galsu,D10BA01,0.25348901748657227,0,0,0,0,0,1,6,1,0
3441,ga ls,A16AB04,0.29387733340263367,1,0,0,0,0,0,1,0,1
3441,ga ls,A10BA02,0.3302670419216156,0,0,0,0,0,2,7,1,0
3441,ga ls,R03AA03,0.32854488492012024,0,0,0,0,0,0,4,1,0
